"0174070230012","4260399947836","62,88","1740702300129","TODO TERRENO 4X4","EVENT","LIMUS 4X4","265/70X15 EVENT LIMUS 4X4 112H","http://servicios.gruposoledad.net:7010/flex/images/products/3664.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/3664.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","265","70","15",,"112","H",,,,,"C","E","72DB","NFU CT    ","2"
"0132039990118","3286340291019","59,40","2910","MOTO","BRIDGESTONE","BT021F","120/60X17 BRIDG.BT021F 55W","http://servicios.gruposoledad.net:7010/flex/images/products/1325.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/1325.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/BRIDGESTONE.png","0","120","60","17",,"55","W",,,,,"-","-","-","NFU A     ","0"
"0132039990121","3286340119818","80,80","1198","MOTO","BRIDGESTONE","MODELOS VARIOS","190/50X17 BRIDG.BT021R 73W TL","http://servicios.gruposoledad.net:7010/flex/images/products/1324.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/1324.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/BRIDGESTONE.png","0","190","50","17",,"73","W",,,,,"-","-","-","NFU A     ","0"
"0132040990007","2900000553507","36,00","78695","SCOOTER","BRIDGESTONE","B02","150/70X13 BRIDG.B02 PRO 64S","http://servicios.gruposoledad.net:7010/flex/images/products/282.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/282.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/BRIDGESTONE.png","0","150","70","13",,"64","S",,,,,,,,"NFU A     ","0"
"0132041060002","0","22,79","76833","SCOOTER","BRIDGESTONE","HOOP B03","120/70X14 BRIDG.B03 55S TL","http://servicios.gruposoledad.net:7010/flex/images/products/282.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/282.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/BRIDGESTONE.png","0","120","70","14",,"55","S",,,,,"-","-","-","NFU A     ","0"
"0132050130005","3286347788017","155,73","77880","TURISMO","BRIDGESTONE","EXPEDIA-01","255/45X17 BRIDG.S01 98Y","http://servicios.gruposoledad.net:7010/flex/images/products/2320.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/2320.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/BRIDGESTONE.png","0","255","45","17",,"98","Y",,,,,"F","B","73DB","NFU B     ","1"
"0132071080006","3286340709415","101,00","7094","TODO TERRENO 4X4","BRIDGESTONE","D694","215/80X16 BRIDG.D694 103S","http://servicios.gruposoledad.net:7010/flex/images/products/250.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/250.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/BRIDGESTONE.png","0","215","80","16",,"103","S",,,,,"F","C","75DB","NFU C     ","2"
"0132071080009","3286340708517","69,84","7085","TODO TERRENO 4X4","BRIDGESTONE","D694","195/80X15 BRIDG.D694 96T","http://servicios.gruposoledad.net:7010/flex/images/products/250.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/250.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/BRIDGESTONE.png","0","195","80","15",,"96","T",,,,,"F","C","75DB","NFU C     ","2"
"0132071080014","3286340708913","86,48","7089","TODO TERRENO 4X4","BRIDGESTONE","D694","215/70X16 BRIDG.D694 100S","http://servicios.gruposoledad.net:7010/flex/images/products/250.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/250.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/BRIDGESTONE.png","0","215","70","16",,"100","S",,,,,"E","C","74DB","NFU C     ","2"
"0132071080019","3286340708715","66,72","7087","TODO TERRENO 4X4","BRIDGESTONE","D694","205/70X15 BRIDG.D694 96T","http://servicios.gruposoledad.net:7010/flex/images/products/250.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/250.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/BRIDGESTONE.png","0","205","70","15",,"96","T",,,,,"F","C","72DB","NFU C     ","2"
